GISJOIN,YEAR,STATE,STATEA,COUNTY,full_name,AREANAME,total_population
G4400030,1860,Rhode Island,440,Kent,KENT,Kent,17303
G4400050,1860,Rhode Island,440,Newport,NEWPORT,Newport,21896
G4400070,1860,Rhode Island,440,Providence,PROVIDENCE,Providence,107799
G4400090,1860,Rhode Island,440,Washington,WASHINGTON,Washington,18715
G4500010,1860,South Carolina,450,Abbeville,ABBEVILLE,Abbeville,32385
G4500070,1860,South Carolina,450,Anderson,ANDERSON,Anderson,22873
G4500110,1860,South Carolina,450,Barnwell,BARNWELL,Barnwell,30743
G4500130,1860,South Carolina,450,Beaufort,BEAUFORT,Beaufort,40053
G4500190,1860,South Carolina,450,Charleston,CHARLESTON,Charleston,70100
G4500230,1860,South Carolina,450,Chester,CHESTER,Chester,18122
G4500250,1860,South Carolina,450,Chesterfield,CHESTERFIELD,Chesterfield,11834
G4500270,1860,South Carolina,450,Clarendon,CLARENDON,Clarendon,13095
G4500290,1860,South Carolina,450,Colleton,COLLETON,Colleton,41916
G4500310,1860,South Carolina,450,Darlington,DARLINGTON,Darlington,20361
G4500370,1860,South Carolina,450,Edgefield,EDGEFIELD,Edgefield,39887
G4500390,1860,South Carolina,450,Fairfield,FAIRFIELD,Fairfield,22111
G4500430,1860,South Carolina,450,Georgetown,GEORGETOWN,Georgetown,21305
G4500450,1860,South Carolina,450,Greenville,GREENVILLE,Greenville,21892
G4500510,1860,South Carolina,450,Horry,HORRY,Horry,7962
G4500550,1860,South Carolina,450,Kershaw,KERSHAW,Kershaw,13086
G4500570,1860,South Carolina,450,Lancaster,LANCASTER,Lancaster,11797
G4500590,1860,South Carolina,450,Laurens,LAURENS,Laurens,23858
G4500630,1860,South Carolina,450,Lexington,LEXINGTON,Lexington,15579
G4500670,1860,South Carolina,450,Marion,MARION,Marion,21190
G4500690,1860,South Carolina,450,Marlboro,MARLBORO,Marlboro,12434
G4500710,1860,South Carolina,450,Newberry,NEWBERRY,Newberry,20879
G4500750,1860,South Carolina,450,Orangeburg,ORANGEBURG,Orangeburg,24896
G4500770,1860,South Carolina,450,Pickens,PICKENS,Pickens,19639
G4500790,1860,South Carolina,450,Richland,RICHLAND,Richland,18307
G4500830,1860,South Carolina,450,Spartanburg,SPARTANBURG,Spartanburg,26919
G4500850,1860,South Carolina,450,Sumter,SUMTER,Sumter,23859
G4500870,1860,South Carolina,450,Union,UNION,Union,19635
G4500890,1860,South Carolina,450,Williamsburg,WILLIAMSBURG,Williamsburg,15489
G4500910,1860,South Carolina,450,York,YORK,York,21502
G4700010,1860,Tennessee,470,Anderson,ANDERSON,Anderson,7068
G4700030,1860,Tennessee,470,Bedford,BEDFORD,Bedford,21584
G4700050,1860,Tennessee,470,Benton,BENTON,Benton,8463
G4700070,1860,Tennessee,470,Bledsoe,BLEDSOE,Bledsoe,4459
G4700090,1860,Tennessee,470,Blount,BLOUNT,Blount,13270
G4700110,1860,Tennessee,470,Bradley,BRADLEY,Bradley,11701
G4700130,1860,Tennessee,470,Campbell,CAMPBELL,Campbell,6712
G4700150,1860,Tennessee,470,Cannon,CANNON,Cannon,9509
G4700170,1860,Tennessee,470,Carroll,CARROLL,Carroll,17437
G4700190,1860,Tennessee,470,Carter,CARTER,Carter,7124
G4700210,1860,Tennessee,470,Cheatham,CHEATHAM,Cheatham,7258
G4700250,1860,Tennessee,470,Claiborne,CLAIBORNE,Claiborne,9643
G4700290,1860,Tennessee,470,Cocke,COCKE,Cocke,10408
G4700310,1860,Tennessee,470,Coffee,COFFEE,Coffee,9689
G4700350,1860,Tennessee,470,Cumberland,CUMBERLAND,Cumberland,3460
G4700370,1860,Tennessee,470,Davidson,DAVIDSON,Davidson,47055
G4700390,1860,Tennessee,470,Decatur,DECATUR,Decatur,6276
G4700410,1860,Tennessee,470,DeKalb,DEKALB,De Kalb,10573
G4700430,1860,Tennessee,470,Dickson,DICKSON,Dickson,9982
G4700450,1860,Tennessee,470,Dyer,DYER,Dyer,10536
G4700470,1860,Tennessee,470,Fayette,FAYETTE,Fayette,24327
G4700490,1860,Tennessee,470,Fentress,FENTRESS,Fentress,5054
G4700510,1860,Tennessee,470,Franklin,FRANKLIN,Franklin,13848
G4700530,1860,Tennessee,470,Gibson,GIBSON,Gibson,21777
G4700550,1860,Tennessee,470,Giles,GILES,Giles,26166
G4700570,1860,Tennessee,470,Grainger,GRAINGER,Grainger,10962
G4700590,1860,Tennessee,470,Greene,GREENE,Greene,19004
G4700610,1860,Tennessee,470,Grundy,GRUNDY,Grundy,3093
G4700650,1860,Tennessee,470,Hamilton,HAMILTON,Hamilton,13258
G4700670,1860,Tennessee,470,Hancock,HANCOCK,Hancock,7020
G4700690,1860,Tennessee,470,Hardeman,HARDEMAN,Hardeman,17769
G4700710,1860,Tennessee,470,Hardin,HARDIN,Hardin,11214
G4700730,1860,Tennessee,470,Hawkins,HAWKINS,Hawkins,16162
G4700750,1860,Tennessee,470,Haywood,HAYWOOD,Haywood,19232
G4700770,1860,Tennessee,470,Henderson,HENDERSON,Henderson,14491
G4700790,1860,Tennessee,470,Henry,HENRY,Henry,19133
G4700810,1860,Tennessee,470,Hickman,HICKMAN,Hickman,9312
G4700850,1860,Tennessee,470,Humphreys,HUMPHREYS,Humphreys,9096
G4700870,1860,Tennessee,470,Jackson,JACKSON,Jackson,11725
G4700890,1860,Tennessee,470,Jefferson,JEFFERSON,Jefferson,16043
G4700910,1860,Tennessee,470,Johnson,JOHNSON,Johnson,5018
G4700930,1860,Tennessee,470,Knox,KNOX,Knox,22813
G4700970,1860,Tennessee,470,Lauderdale,LAUDERDALE,Lauderdale,7559
G4700990,1860,Tennessee,470,Lawrence,LAWRENCE,Lawrence,9320
G4701010,1860,Tennessee,470,Lewis,LEWIS,Lewis,2241
G4701030,1860,Tennessee,470,Lincoln,LINCOLN,Lincoln,22828
G4701070,1860,Tennessee,470,McMinn,MCMINN,Mcminn,13555
G4701090,1860,Tennessee,470,McNairy,MCNAIRY,Mcnairy,14732
G4701110,1860,Tennessee,470,Macon,MACON,Macon,7290
G4701130,1860,Tennessee,470,Madison,MADISON,Madison,21535
G4701150,1860,Tennessee,470,Marion,MARION,Marion,6190
G4701170,1860,Tennessee,470,Marshall,MARSHALL,Marshall,14592
G4701190,1860,Tennessee,470,Maury,MAURY,Maury,32498
G4701210,1860,Tennessee,470,Meigs,MEIGS,Meigs,4667
G4701230,1860,Tennessee,470,Monroe,MONROE,Monroe,12607
G4701250,1860,Tennessee,470,Montgomery,MONTGOMERY,Montgomery,20895
G4701290,1860,Tennessee,470,Morgan,MORGAN,Morgan,3353
G4701310,1860,Tennessee,470,Obion,OBION,Obion,12817
G4701330,1860,Tennessee,470,Overton,OVERTON,Overton,12637
G4701350,1860,Tennessee,470,Perry,PERRY,Perry,6042
G4701390,1860,Tennessee,470,Polk,POLK,Polk,8726
G4701410,1860,Tennessee,470,Putnam,PUTNAM,Putnam,8558
G4701430,1860,Tennessee,470,Rhea,RHEA,Rhea,4991
G4701450,1860,Tennessee,470,Roane,ROANE,Roane,13583
G4701470,1860,Tennessee,470,Robertson,ROBERTSON,Robertson,15265
G4701490,1860,Tennessee,470,Rutherford,RUTHERFORD,Rutherford,27918
G4701510,1860,Tennessee,470,Scott,SCOTT,Scott,3519
G4701530,1860,Tennessee,470,Sequatchie,SEQUATCHIE,Sequatchie,2120
G4701550,1860,Tennessee,470,Sevier,SEVIER,Sevier,9122
G4701570,1860,Tennessee,470,Shelby,SHELBY,Shelby,48092
G4701590,1860,Tennessee,470,Smith,SMITH,Smith,16357
G4701610,1860,Tennessee,470,Stewart,STEWART,Stewart,9896
G4701630,1860,Tennessee,470,Sullivan,SULLIVAN,Sullivan,13552
G4701650,1860,Tennessee,470,Sumner,SUMNER,Sumner,22030
G4701670,1860,Tennessee,470,Tipton,TIPTON,Tipton,10705
G4701730,1860,Tennessee,470,Union,UNION,Union,6117
G4701750,1860,Tennessee,470,Van Buren,VAN BUREN,Van Buren,2581
G4701770,1860,Tennessee,470,Warren,WARREN,Warren,11147
G4701790,1860,Tennessee,470,Washington,WASHINGTON,Washington,14829
G4701810,1860,Tennessee,470,Wayne,WAYNE,Wayne,9115
G4701830,1860,Tennessee,470,Weakley,WEAKLEY,Weakley,18216
G4701850,1860,Tennessee,470,White,WHITE,White,9381
G4701870,1860,Tennessee,470,Williamson,WILLIAMSON,Williamson,23827
G4701890,1860,Tennessee,470,Wilson,WILSON,Wilson,26072
G4800010,1860,Texas,480,Anderson,ANDERSON,Anderson,10398
G4800050,1860,Texas,480,Angelina,ANGELINA,Angelina,4271
G4800130,1860,Texas,480,Atascosa,ATASCOSA,Atascosa,1578
G4800150,1860,Texas,480,Austin,AUSTIN,Austin,10139
G4800190,1860,Texas,480,Bandera,BANDERA,Bandera,399
G4800210,1860,Texas,480,Bastrop,BASTROP,Bastrop,7006
G4800230,1860,Texas,480,Baylor,BAYLOR,Baylor,
G4800250,1860,Texas,480,Bee,BEE,Bee,910
G4800270,1860,Texas,480,Bell,BELL,Bell,4799
G4800290,1860,Texas,480,Bexar,BEXAR,Bexar,14454
G4800310,1860,Texas,480,Blanco,BLANCO,Blanco,1281
G4800350,1860,Texas,480,Bosque,BOSQUE,Bosque,2005
G4800370,1860,Texas,480,Bowie,BOWIE,Bowie,5052
G4800390,1860,Texas,480,Brazoria,BRAZORIA,Brazoria,6823
G4800410,1860,Texas,480,Brazos,BRAZOS,Brazos,3096
G4800490,1860,Texas,480,Brown,BROWN,Brown,244
G4800493,1860,Texas,480,Buchanan,BUCHANAN,Buchanan,230
G4800510,1860,Texas,480,Burleson,BURLESON,Burleson,5683
G4800530,1860,Texas,480,Burnet,BURNET,Burnet,2487
G4800550,1860,Texas,480,Caldwell,CALDWELL,Caldwell,4481
G4800570,1860,Texas,480,Calhoun,CALHOUN,Calhoun,2642
G4800590,1860,Texas,480,Callahan,CALLAHAN,Callahan,
G4800610,1860,Texas,480,Cameron,CAMERON,Cameron,6028
G4800655,1860,Texas,480,Cass (old),CASS (OLD),Cass (old),8411
G4800710,1860,Texas,480,Chambers,CHAMBERS,Chambers,1508
G4800730,1860,Texas,480,Cherokee,CHEROKEE,Cherokee,12098
G4800770,1860,Texas,480,Clay,CLAY,Clay,109
G4800830,1860,Texas,480,Coleman,COLEMAN,Coleman,
G4800850,1860,Texas,480,Collin,COLLIN,Collin,9264
G4800890,1860,Texas,480,Colorado,COLORADO,Colorado,7885
G4800910,1860,Texas,480,Comal,COMAL,Comal,4030
G4800930,1860,Texas,480,Comanche,COMANCHE,Comanche,709
G4800950,1860,Texas,480,Concho,CONCHO,Concho,
G4800970,1860,Texas,480,Cooke,COOKE,Cooke,3760
G4800990,1860,Texas,480,Coryell,CORYELL,Coryell,2666
G4801130,1860,Texas,480,Dallas,DALLAS,Dallas,8665
G4801155,1860,Texas,480,Dawson,DAWSON,Dawson,281
G4801210,1860,Texas,480,Denton,DENTON,Denton,5031
G4801230,1860,Texas,480,DeWitt,DEWITT,De Witt,5108
G4801270,1860,Texas,480,Dimmit,DIMMIT,Dimmit,
G4801310,1860,Texas,480,Duval,DUVAL,Duval,
G4801330,1860,Texas,480,Eastland,EASTLAND,Eastland,99
G4801370,1860,Texas,480,Edwards,EDWARDS,Edwards,
G4801390,1860,Texas,480,Ellis,ELLIS,Ellis,5246
G4801410,1860,Texas,480,El Paso,EL PASO,El Paso,4051
G4801415,1860,Texas,480,Encinal,ENCINAL,Encinal,43
G4801430,1860,Texas,480,Erath,ERATH,Erath,2425
G4801450,1860,Texas,480,Falls,FALLS,Falls,3614
G4801470,1860,Texas,480,Fannin,FANNIN,Fannin,9217
G4801490,1860,Texas,480,Fayette,FAYETTE,Fayette,11604
G4801570,1860,Texas,480,Fort Bend,FORT BEND,Fort Bend,6143
G4801610,1860,Texas,480,Freestone,FREESTONE,Freestone,6881
G4801630,1860,Texas,480,Frio,FRIO,Frio,42
G4801670,1860,Texas,480,Galveston,GALVESTON,Galveston,8229
G4801710,1860,Texas,480,Gillespie,GILLESPIE,Gillespie,2736
G4801750,1860,Texas,480,Goliad,GOLIAD,Goliad,3384
G4801770,1860,Texas,480,Gonzales,GONZALES,Gonzales,8059
G4801810,1860,Texas,480,Grayson,GRAYSON,Grayson,8184
G4801850,1860,Texas,480,Grimes,GRIMES,Grimes,10307
G4801870,1860,Texas,480,Guadalupe,GUADALUPE,Guadalupe,5444
G4801930,1860,Texas,480,Hamilton,HAMILTON,Hamilton,489
G4801970,1860,Texas,480,Hardeman,HARDEMAN,Hardeman,
G4801990,1860,Texas,480,Hardin,HARDIN,Hardin,1353
G4802010,1860,Texas,480,Harris,HARRIS,Harris,9070
G4802030,1860,Texas,480,Harrison,HARRISON,Harrison,15001
G4802070,1860,Texas,480,Haskell,HASKELL,Haskell,
G4802090,1860,Texas,480,Hays,HAYS,Hays,2126
G4802130,1860,Texas,480,Henderson,HENDERSON,Henderson,4595
G4802150,1860,Texas,480,Hidalgo,HIDALGO,Hidalgo,1192
G4802170,1860,Texas,480,Hill,HILL,Hill,3653
G4802230,1860,Texas,480,Hopkins,HOPKINS,Hopkins,7745
G4802250,1860,Texas,480,Houston,HOUSTON,Houston,8058
G4802310,1860,Texas,480,Hunt,HUNT,Hunt,6630
G4802370,1860,Texas,480,Jack,JACK,Jack,1000
G4802390,1860,Texas,480,Jackson,JACKSON,Jackson,2612
G4802410,1860,Texas,480,Jasper,JASPER,Jasper,4037
G4802450,1860,Texas,480,Jefferson,JEFFERSON,Jefferson,1995
G4802510,1860,Texas,480,Johnson,JOHNSON,Johnson,4305
G4802530,1860,Texas,480,Jones,JONES,Jones,
G4802550,1860,Texas,480,Karnes,KARNES,Karnes,2171
G4802570,1860,Texas,480,Kaufman,KAUFMAN,Kaufman,3936
G4802650,1860,Texas,480,Kerr,KERR,Kerr,634
G4802670,1860,Texas,480,Kimble,KIMBLE,Kimble,
G4802710,1860,Texas,480,Kinney,KINNEY,Kinney,61
G4802750,1860,Texas,480,Knox,KNOX,Knox,
G4802770,1860,Texas,480,Lamar,LAMAR,Lamar,10136
G4802810,1860,Texas,480,Lampasas,LAMPASAS,Lampasas,1028
G4802830,1860,Texas,480,La Salle,LA SALLE,La Salle,
G4802850,1860,Texas,480,Lavaca,LAVACA,Lavaca,5945
G4802890,1860,Texas,480,Leon,LEON,Leon,6781
G4802910,1860,Texas,480,Liberty,LIBERTY,Liberty,3189
G4802930,1860,Texas,480,Limestone,LIMESTONE,Limestone,4537
G4802970,1860,Texas,480,Live Oak,LIVE OAK,Live Oak,593
G4802990,1860,Texas,480,Llano,LLANO,Llano,1101
G4803070,1860,Texas,480,McCulloch,MCCULLOCH,Mcculloch,
G4803090,1860,Texas,480,McLennan,MCLENNAN,Mclennan,6206
G4803110,1860,Texas,480,McMullen,MCMULLEN,Mcmullen,
G4803130,1860,Texas,480,Madison,MADISON,Madison,2238
G4803150,1860,Texas,480,Marion,MARION,Marion,3977
G4803190,1860,Texas,480,Mason,MASON,Mason,630
G4803210,1860,Texas,480,Matagorda,MATAGORDA,Matagorda,3454
G4803230,1860,Texas,480,Maverick,MAVERICK,Maverick,726
G4803250,1860,Texas,480,Medina,MEDINA,Medina,1838
G4803275,1860,Texas,480,Menora,MENORA,Menora,
G4803310,1860,Texas,480,Milam,MILAM,Milam,5175
G4803370,1860,Texas,480,Montague,MONTAGUE,Montague,849
G4803390,1860,Texas,480,Montgomery,MONTGOMERY,Montgomery,5479
G4803470,1860,Texas,480,Nacogdoches,NACOGDOCHES,Nacogdoches,8292
G4803490,1860,Texas,480,Navarro,NAVARRO,Navarro,5996
G4803510,1860,Texas,480,Newton,NEWTON,Newton,3119
G4803550,1860,Texas,480,Nueces,NUECES,Nueces,2906
G4803610,1860,Texas,480,Orange,ORANGE,Orange,1916
G4803630,1860,Texas,480,Palo Pinto,PALO PINTO,Palo Pinto,1524
G4803650,1860,Texas,480,Panola,PANOLA,Panola,8475
G4803670,1860,Texas,480,Parker,PARKER,Parker,4213
G4803730,1860,Texas,480,Polk,POLK,Polk,8300
G4803770,1860,Texas,480,Presidio,PRESIDIO,Presidio,580
G4803870,1860,Texas,480,Red River,RED RIVER,Red River,8535
G4803910,1860,Texas,480,Refugio,REFUGIO,Refugio,1600
G4803950,1860,Texas,480,Robertson,ROBERTSON,Robertson,4997
G4803990,1860,Texas,480,Runnels,RUNNELS,Runnels,
G4804010,1860,Texas,480,Rusk,RUSK,Rusk,15803
G4804030,1860,Texas,480,Sabine,SABINE,Sabine,2750
G4804050,1860,Texas,480,San Augustine,SAN AUGUSTINE,San Augustine,4094
G4804090,1860,Texas,480,San Patricio,SAN PATRICIO,San Patricio,620
G4804110,1860,Texas,480,San Saba,SAN SABA,San Saba,913
G4804170,1860,Texas,480,Shackelford,SHACKELFORD,Shackelford,44
G4804190,1860,Texas,480,Shelby,SHELBY,Shelby,5362
G4804230,1860,Texas,480,Smith,SMITH,Smith,13392
G4804270,1860,Texas,480,Starr,STARR,Starr,2406
G4804390,1860,Texas,480,Tarrant,TARRANT,Tarrant,6020
G4804410,1860,Texas,480,Taylor,TAYLOR,Taylor,
G4804470,1860,Texas,480,Throckmorton,THROCKMORTON,Throckmorton,124
G4804490,1860,Texas,480,Titus,TITUS,Titus,9648
G4804530,1860,Texas,480,Travis,TRAVIS,Travis,8080
G4804550,1860,Texas,480,Trinity,TRINITY,Trinity,4392
G4804570,1860,Texas,480,Tyler,TYLER,Tyler,4525
G4804590,1860,Texas,480,Upshur,UPSHUR,Upshur,10645
G4804630,1860,Texas,480,Uvalde,UVALDE,Uvalde,506
G4804670,1860,Texas,480,Van Zandt,VAN ZANDT,Van Zandt,3777
G4804690,1860,Texas,480,Victoria,VICTORIA,Victoria,4171
G4804710,1860,Texas,480,Walker,WALKER,Walker,8191
G4804770,1860,Texas,480,Washington,WASHINGTON,Washington,15215
G4804790,1860,Texas,480,Webb,WEBB,Webb,1397
G4804810,1860,Texas,480,Wharton,WHARTON,Wharton,3380
G4804910,1860,Texas,480,Williamson,WILLIAMSON,Williamson,4529
G4804970,1860,Texas,480,Wise,WISE,Wise,3160
G4804990,1860,Texas,480,Wood,WOOD,Wood,4968
G4805030,1860,Texas,480,Young,YOUNG,Young,592
G4805050,1860,Texas,480,Zapata,ZAPATA,Zapata,1248
G4805070,1860,Texas,480,Zavala,ZAVALA,Zavala,26
G4950015,1860,Utah Territory,495,Beaver,BEAVER,Beaver,785
G4950035,1860,Utah Territory,495,Box Elder,BOX ELDER,Box Elder,1608
G4950055,1860,Utah Territory,495,Cache,CACHE,Cache,2605
G4950075,1860,Utah Territory,495,Carson,CARSON,Carson,6712
G4950095,1860,Utah Territory,495,Cedar,CEDAR,Cedar,741
G4950115,1860,Utah Territory,495,Davis,DAVIS,Davis,2904
G4950135,1860,Utah Territory,495,Deseret,DESERET,Deseret,
G4950215,1860,Utah Territory,495,Greasewood,GREASEWOOD,Greasewood,
G4950255,1860,Utah Territory,495,Green River,GREEN RIVER,Green River,141
G4950275,1860,Utah Territory,495,Humboldt,HUMBOLDT,Humboldt,40
G4950295,1860,Utah Territory,495,Iron,IRON,Iron,1010
G4950315,1860,Utah Territory,495,Juab,JUAB,Juab,672
G4950375,1860,Utah Territory,495,Millard,MILLARD,Millard,715
G4950495,1860,Utah Territory,495,Salt Lake,SALT LAKE,Salt Lake,11295
G4950535,1860,Utah Territory,495,Sanpete,SANPETE,Sanpete,3815
G4950575,1860,Utah Territory,495,Shambip,SHAMBIP,Shambip,162
G4950595,1860,Utah Territory,495,Summit,SUMMIT,Summit,198
G4950605,1860,Utah Territory,495,St Marys,ST MARYS,St Marys,105
G4950615,1860,Utah Territory,495,Tooele,TOOELE,Tooele,1008
G4950655,1860,Utah Territory,495,Unincorporated Territory,UNINCORPORATED TERRITORY,Unincorporated Territory,
G4950675,1860,Utah Territory,495,Utah,UTAH,Utah,8248
G4950695,1860,Utah Territory,495,Walade,WALADE,Walade,
G4950735,1860,Utah Territory,495,Washington,WASHINGTON,Washington,691
G4950755,1860,Utah Territory,495,Weber,WEBER,Weber,3675
G5000010,1860,Vermont,500,Addison,ADDISON,Addison,24010
G5000030,1860,Vermont,500,Bennington,BENNINGTON,Bennington,19436
G5000050,1860,Vermont,500,Caledonia,CALEDONIA,Caledonia,21708
G5000070,1860,Vermont,500,Chittenden,CHITTENDEN,Chittenden,28171
G5000090,1860,Vermont,500,Essex,ESSEX,Essex,5786
G5000110,1860,Vermont,500,Franklin,FRANKLIN,Franklin,27231
G5000130,1860,Vermont,500,Grand Isle,GRAND ISLE,Grand Isle,4276
G5000150,1860,Vermont,500,Lamoille,LAMOILLE,Lamoille,12311
G5000170,1860,Vermont,500,Orange,ORANGE,Orange,25455
G5000190,1860,Vermont,500,Orleans,ORLEANS,Orleans,18981
G5000210,1860,Vermont,500,Rutland,RUTLAND,Rutland,35946
G5000230,1860,Vermont,500,Washington,WASHINGTON,Washington,27612
G5000250,1860,Vermont,500,Windham,WINDHAM,Windham,26982
G5000270,1860,Vermont,500,Windsor,WINDSOR,Windsor,37193
G5100010,1860,Virginia,510,Accomack,ACCOMACK,Accomack,18586
G5100030,1860,Virginia,510,Albemarle,ALBEMARLE,Albemarle,26625
G5100035,1860,Virginia,510,Alexandria,ALEXANDRIA,Alexandria,12652
G5100050,1860,Virginia,510,Alleghany,ALLEGHANY,Alleghany,6765
G5100070,1860,Virginia,510,Amelia,AMELIA,Amelia,10741
G5100090,1860,Virginia,510,Amherst,AMHERST,Amherst,13742
G5100110,1860,Virginia,510,Appomattox,APPOMATTOX,Appomattox,8889
G5100150,1860,Virginia,510,Augusta,AUGUSTA,Augusta,27749
G5100155,1860,Virginia,510,Barbour,BARBOUR,Barbour,8958
G5100170,1860,Virginia,510,Bath,BATH,Bath,3676
G5100190,1860,Virginia,510,Bedford,BEDFORD,Bedford,25068
G5100195,1860,Virginia,510,Berkeley,BERKELEY,Berkeley,12525
G5100215,1860,Virginia,510,Boone,BOONE,Boone,4840
G5100230,1860,Virginia,510,Botetourt,BOTETOURT,Botetourt,11516
G5100233,1860,Virginia,510,Braxton,BRAXTON,Braxton,4992
G5100237,1860,Virginia,510,Brooke,BROOKE,Brooke,5494
G5100250,1860,Virginia,510,Brunswick,BRUNSWICK,Brunswick,14809
G5100270,1860,Virginia,510,Buchanan,BUCHANAN,Buchanan,2793
G5100290,1860,Virginia,510,Buckingham,BUCKINGHAM,Buckingham,15212
G5100293,1860,Virginia,510,Cabell,CABELL,Cabell,8020
G5100297,1860,Virginia,510,Calhoun,CALHOUN,Calhoun,2502
G5100310,1860,Virginia,510,Campbell,CAMPBELL,Campbell,26197
G5100330,1860,Virginia,510,Caroline,CAROLINE,Caroline,18464
G5100350,1860,Virginia,510,Carroll,CARROLL,Carroll,8012
G5100360,1860,Virginia,510,Charles City,CHARLES CITY,Charles City,5609
G5100370,1860,Virginia,510,Charlotte,CHARLOTTE,Charlotte,14471
G5100410,1860,Virginia,510,Chesterfield,CHESTERFIELD,Chesterfield,19016
G5100430,1860,Virginia,510,Clarke,CLARKE,Clarke,7146
G5100435,1860,Virginia,510,Clay,CLAY,Clay,1787
G5100450,1860,Virginia,510,Craig,CRAIG,Craig,3553
G5100470,1860,Virginia,510,Culpeper,CULPEPER,Culpeper,12063
G5100490,1860,Virginia,510,Cumberland,CUMBERLAND,Cumberland,9961
G5100530,1860,Virginia,510,Dinwiddie,DINWIDDIE,Dinwiddie,30198
G5100533,1860,Virginia,510,Doddridge,DODDRIDGE,Doddridge,5203
G5100550,1860,Virginia,510,Elizabeth City,ELIZABETH CITY,Elizabeth City,5798
G5100570,1860,Virginia,510,Essex,ESSEX,Essex,10469
G5100590,1860,Virginia,510,Fairfax,FAIRFAX,Fairfax,11834
G5100610,1860,Virginia,510,Fauquier,FAUQUIER,Fauquier,21706
G5100615,1860,Virginia,510,Fayette,FAYETTE,Fayette,5997
G5100630,1860,Virginia,510,Floyd,FLOYD,Floyd,8236
G5100650,1860,Virginia,510,Fluvanna,FLUVANNA,Fluvanna,10353
G5100670,1860,Virginia,510,Franklin,FRANKLIN,Franklin,20098
G5100690,1860,Virginia,510,Frederick,FREDERICK,Frederick,16546
G5100710,1860,Virginia,510,Giles,GILES,Giles,6883
G5100715,1860,Virginia,510,Gilmer,GILMER,Gilmer,3759
G5100730,1860,Virginia,510,Gloucester,GLOUCESTER,Gloucester,10956
G5100750,1860,Virginia,510,Goochland,GOOCHLAND,Goochland,10656
G5100770,1860,Virginia,510,Grayson,GRAYSON,Grayson,8252
G5100775,1860,Virginia,510,Greenbrier,GREENBRIER,Greenbrier,12211
G5100790,1860,Virginia,510,Greene,GREENE,Greene,5022
G5100810,1860,Virginia,510,Greensville,GREENSVILLE,Greensville,6374
G5100830,1860,Virginia,510,Halifax,HALIFAX,Halifax,26520
G5100833,1860,Virginia,510,Hampshire,HAMPSHIRE,Hampshire,13913
G5100837,1860,Virginia,510,Hancock,HANCOCK,Hancock,4445
G5100850,1860,Virginia,510,Hanover,HANOVER,Hanover,17222
G5100853,1860,Virginia,510,Hardy,HARDY,Hardy,9864
G5100857,1860,Virginia,510,Harrison,HARRISON,Harrison,13790
G5100870,1860,Virginia,510,Henrico,HENRICO,Henrico,61616
G5100890,1860,Virginia,510,Henry,HENRY,Henry,12105
G5100910,1860,Virginia,510,Highland,HIGHLAND,Highland,4319
G5100930,1860,Virginia,510,Isle Of Wight,ISLE OF WIGHT,Isle Of Wight,9977
G5100935,1860,Virginia,510,Jackson,JACKSON,Jackson,8306
G5100950,1860,Virginia,510,James City,JAMES CITY,James City,5798
G5100953,1860,Virginia,510,Jefferson,JEFFERSON,Jefferson,14535
G5100957,1860,Virginia,510,Kanawha,KANAWHA,Kanawha,16150
G5100970,1860,Virginia,510,King And Queen,KING AND QUEEN,King And Queen,10328
G5100990,1860,Virginia,510,King George,KING GEORGE,King George,6571
G5101010,1860,Virginia,510,King William,KING WILLIAM,King William,8530
G5101030,1860,Virginia,510,Lancaster,LANCASTER,Lancaster,5151
G5101050,1860,Virginia,510,Lee,LEE,Lee,11032
G5101053,1860,Virginia,510,Lewis,LEWIS,Lewis,7999
G5101057,1860,Virginia,510,Logan,LOGAN,Logan,4938
G5101070,1860,Virginia,510,Loudoun,LOUDOUN,Loudoun,21774
G5101090,1860,Virginia,510,Louisa,LOUISA,Louisa,16701
G5101110,1860,Virginia,510,Lunenburg,LUNENBURG,Lunenburg,11983
G5101130,1860,Virginia,510,Madison,MADISON,Madison,8854
G5101133,1860,Virginia,510,Marion,MARION,Marion,12722
G5101135,1860,Virginia,510,Marshall,MARSHALL,Marshall,12997
G5101137,1860,Virginia,510,Mason,MASON,Mason,9173
G5101150,1860,Virginia,510,Mathews,MATHEWS,Matthews,7091
G5101155,1860,Virginia,510,McDowell,McDOWELL,McDowell,1535
G5101170,1860,Virginia,510,Mecklenburg,MECKLENBURG,Mecklenburg,20096
G5101175,1860,Virginia,510,Mercer,MERCER,Mercer,6819
G5101190,1860,Virginia,510,Middlesex,MIDDLESEX,Middlesex,4364
G5101193,1860,Virginia,510,Monongalia,MONONGALIA,Monongalia,13048
G5101197,1860,Virginia,510,Monroe,MONROE,Monroe,10757
G5101210,1860,Virginia,510,Montgomery,MONTGOMERY,Montgomery,10617
G5101215,1860,Virginia,510,Morgan,MORGAN,Morgan,3732
G5101230,1860,Virginia,510,Nansemond,NANSEMOND,Nansemond,13693
G5101250,1860,Virginia,510,Nelson,NELSON,Nelson,13015
G5101270,1860,Virginia,510,New Kent,NEW KENT,New Kent,5884
G5101275,1860,Virginia,510,Nicholas,NICHOLAS,Nicholas,4627
G5101290,1860,Virginia,510,Norfolk,NORFOLK,Norfolk,36227
G5101310,1860,Virginia,510,Northampton,NORTHAMPTON,Northampton,7832
